Age,Gender,Education,Country,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,CNS_depressants,CNS_stimulants,Cannabis,Nicotine,Hallucinogens
2,-1,1,Australia,24.0,41.0,56.0,50.0,44.0,1.29221,0.7654,3,2,3,5,6,3
0,-1,2,USA,40.0,48.0,38.0,37.0,38.0,1.86203,0.40148,5,4,6,3,6,0
0,-1,0,USA,49.0,44.0,44.0,34.0,29.0,1.29221,1.2247,3,4,4,6,6,3
1,1,2,UK,35.0,42.0,40.0,43.0,45.0,-1.37983,-0.84637,5,0,0,0,0,0
1,-1,1,USA,41.0,31.0,49.0,16.0,38.0,1.86203,1.2247,6,3,4,6,6,3
0,1,1,USA,27.0,43.0,47.0,52.0,40.0,-0.21712,1.2247,6,5,5,5,5,3
1,1,2,Australia,51.0,28.0,51.0,36.0,30.0,0.52975,1.2247,4,3,2,6,6,0
2,-1,1,USA,40.0,31.0,47.0,42.0,46.0,0.52975,0.07987,4,6,6,4,6,4
0,1,1,USA,54.0,26.0,54.0,52.0,33.0,-0.21712,1.2247,6,4,4,4,6,0
3,-1,2,UK,38.0,32.0,41.0,41.0,37.0,0.19268,-0.84637,1,3,1,1,6,1
0,-1,1,Ireland,51.0,34.0,41.0,35.0,25.0,-0.21712,0.07987,5,2,4,4,6,0
1,-1,2,USA,38.0,35.0,48.0,43.0,34.0,-0.71126,-1.18084,5,4,6,6,3,4
1,-1,2,USA,14.0,37.0,38.0,33.0,48.0,-0.21712,0.07987,5,5,6,2,0,3
2,-1,1,USA,53.0,33.0,47.0,33.0,32.0,0.88113,-0.52593,3,4,5,3,6,3
0,-1,1,USA,37.0,41.0,47.0,39.0,37.0,0.52975,1.92173,5,4,6,6,5,3
3,1,0,Australia,30.0,44.0,44.0,46.0,48.0,-0.71126,-0.52593,1,6,6,6,6,2
1,-1,1,USA,48.0,37.0,50.0,50.0,45.0,0.19268,0.40148,4,6,6,4,5,2
2,1,2,USA,52.0,27.0,42.0,41.0,32.0,0.88113,-0.84637,1,2,3,6,6,0
4,1,2,USA,39.0,35.0,41.0,35.0,40.0,0.52975,1.92173,3,0,0,0,6,0
0,1,2,UK,40.0,41.0,48.0,48.0,38.0,0.19268,0.7654,6,5,4,6,6,3
0,-1,2,UK,27.0,51.0,56.0,53.0,38.0,-0.21712,1.2247,6,4,4,5,4,5
0,1,1,UK,38.0,39.0,44.0,39.0,45.0,-0.21712,-0.52593,3,4,2,2,2,0
0,-1,1,UK,42.0,52.0,57.0,46.0,39.0,1.29221,0.7654,4,3,6,6,6,0
3,-1,1,Ireland,31.0,40.0,44.0,35.0,48.0,-0.71126,0.40148,3,3,3,6,6,1
1,1,2,Canada,42.0,39.0,47.0,43.0,33.0,0.19268,1.2247,6,3,3,3,1,3
0,-1,0,USA,44.0,32.0,36.0,37.0,43.0,0.52975,0.7654,5,0,6,5,6,3
0,-1,1,USA,36.0,39.0,56.0,44.0,44.0,0.52975,1.92173,5,3,4,5,3,2
1,1,2,UK,34.0,33.0,48.0,49.0,54.0,-0.71126,-0.52593,5,2,0,0,0,0
1,-1,0,Australia,32.0,42.0,46.0,44.0,45.0,0.19268,0.07987,4,5,5,2,6,3
1,-1,1,USA,44.0,32.0,49.0,39.0,49.0,0.88113,-0.21575,5,5,5,5,1,3
2,-1,2,USA,32.0,36.0,52.0,48.0,28.0,1.86203,1.92173,6,2,3,3,3,4
1,-1,2,USA,41.0,33.0,53.0,41.0,46.0,-0.21712,0.07987,5,0,4,6,1,4
0,-1,0,USA,44.0,38.0,55.0,38.0,34.0,0.88113,0.7654,6,0,4,6,2,3
3,-1,1,USA,40.0,39.0,45.0,30.0,34.0,0.52975,0.40148,5,3,6,2,1,2
2,1,2,USA,25.0,48.0,55.0,51.0,44.0,-0.71126,-0.21575,6,2,2,3,5,2
2,-1,1,USA,37.0,36.0,46.0,38.0,43.0,-0.71126,0.40148,3,5,6,6,6,2
0,-1,1,USA,33.0,41.0,39.0,47.0,48.0,0.88113,0.40148,5,4,3,6,3,2
0,1,1,USA,40.0,41.0,55.0,47.0,46.0,-1.37983,0.07987,4,3,2,6,3,2
0,-1,1,USA,36.0,34.0,52.0,41.0,49.0,-0.21712,0.7654,4,6,6,6,6,3
1,-1,2,USA,39.0,34.0,46.0,37.0,49.0,1.86203,1.92173,6,0,6,4,5,1
0,-1,1,USA,23.0,40.0,40.0,48.0,40.0,-0.21712,0.7654,3,0,4,4,0,4
1,1,1,USA,31.0,42.0,47.0,53.0,43.0,1.29221,0.40148,5,3,1,2,0,1
1,1,2,USA,55.0,43.0,57.0,24.0,32.0,1.86203,1.92173,4,4,6,4,3,1
0,-1,1,USA,28.0,38.0,42.0,48.0,40.0,-0.21712,-1.18084,0,4,6,6,0,3
0,-1,1,USA,34.0,28.0,48.0,39.0,40.0,-0.71126,0.40148,2,2,2,6,0,2
1,1,1,Australia,40.0,37.0,42.0,56.0,36.0,0.52975,0.07987,6,4,4,4,5,4
0,-1,2,USA,31.0,47.0,52.0,41.0,53.0,-0.71126,-0.21575,5,4,4,6,0,3
3,-1,0,USA,34.0,31.0,45.0,49.0,44.0,-0.21712,0.7654,4,5,6,5,1,1
0,-1,1,USA,44.0,38.0,50.0,37.0,35.0,0.88113,0.7654,5,3,5,5,6,0
1,1,2,UK,48.0,38.0,52.0,46.0,42.0,0.19268,0.07987,5,2,2,3,2,0
4,1,2,USA,32.0,43.0,49.0,40.0,42.0,-0.21712,0.07987,6,2,5,6,6,3
0,-1,1,Canada,25.0,49.0,49.0,39.0,42.0,1.29221,0.40148,4,0,6,6,6,3
0,-1,2,USA,18.0,42.0,51.0,54.0,48.0,-0.71126,-0.52593,5,0,3,5,2,3
0,1,1,USA,42.0,44.0,49.0,44.0,22.0,1.86203,1.2247,3,4,6,0,4,0
0,-1,0,Canada,51.0,29.0,49.0,46.0,33.0,1.86203,1.2247,6,5,6,6,6,3
0,-1,1,USA,14.0,47.0,53.0,53.0,38.0,0.19268,0.40148,5,0,3,5,5,3
2,-1,2,USA,39.0,41.0,51.0,36.0,45.0,0.52975,1.2247,5,5,2,0,2,0
0,-1,1,USA,45.0,37.0,46.0,40.0,29.0,0.88113,0.40148,5,5,5,2,5,5
0,-1,1,USA,41.0,38.0,42.0,38.0,38.0,-0.21712,0.7654,4,0,3,6,5,3
1,-1,2,Canada,27.0,38.0,45.0,30.0,40.0,0.52975,-1.54858,0,0,6,0,0,0
1,-1,0,USA,32.0,21.0,41.0,43.0,44.0,-1.37983,-0.84637,5,3,5,6,6,3
0,-1,1,USA,55.0,19.0,37.0,45.0,27.0,0.52975,1.2247,3,0,6,4,6,3
0,-1,1,USA,39.0,46.0,57.0,38.0,37.0,1.29221,1.92173,5,6,5,6,5,4
0,-1,1,USA,29.0,45.0,48.0,36.0,36.0,-0.21712,0.7654,6,4,2,6,2,4
0,-1,0,USA,40.0,43.0,44.0,34.0,40.0,0.52975,1.2247,5,5,5,6,6,3
1,-1,1,USA,44.0,30.0,49.0,36.0,33.0,0.19268,0.7654,3,5,5,6,6,2
0,1,0,UK,26.0,36.0,46.0,29.0,31.0,1.29221,0.40148,5,0,2,4,6,0
3,-1,2,UK,31.0,50.0,55.0,52.0,50.0,-0.21712,-0.21575,4,0,0,0,0,0
0,-1,1,USA,37.0,40.0,51.0,28.0,51.0,0.88113,1.92173,6,4,3,6,0,5
0,-1,1,Canada,22.0,33.0,50.0,36.0,39.0,0.52975,0.40148,3,5,5,3,3,3
3,-1,2,Australia,26.0,44.0,43.0,36.0,47.0,0.88113,0.7654,5,4,4,3,0,3
0,-1,1,Canada,23.0,47.0,50.0,39.0,36.0,0.88113,0.40148,5,0,4,6,2,4
0,1,1,Canada,45.0,41.0,50.0,42.0,26.0,-1.37983,0.40148,4,0,6,3,4,0
0,-1,1,Australia,33.0,41.0,50.0,40.0,42.0,0.19268,0.7654,5,4,4,6,5,5
2,1,1,UK,43.0,43.0,36.0,37.0,43.0,1.29221,0.7654,6,0,0,1,3,0
1,-1,1,USA,48.0,36.0,52.0,43.0,35.0,0.88113,0.7654,6,5,6,6,6,4
0,-1,1,Canada,34.0,49.0,55.0,44.0,31.0,0.52975,0.7654,5,0,5,6,0,3
0,-1,1,USA,40.0,44.0,44.0,37.0,42.0,0.19268,0.7654,5,3,5,5,3,3
1,1,2,USA,39.0,48.0,45.0,38.0,34.0,0.19268,-0.52593,5,5,5,5,2,4
0,1,1,USA,46.0,46.0,48.0,32.0,35.0,0.88113,0.40148,4,6,6,5,6,2
0,1,0,USA,46.0,38.0,47.0,33.0,37.0,0.88113,1.2247,6,3,6,6,6,4
0,-1,1,USA,33.0,44.0,48.0,40.0,42.0,1.29221,1.2247,5,5,5,6,6,3
1,-1,2,USA,31.0,22.0,30.0,42.0,41.0,-0.21712,-1.18084,5,2,0,0,0,0
0,1,1,USA,45.0,38.0,46.0,43.0,39.0,-0.21712,-0.21575,5,0,5,3,0,3
0,-1,2,USA,42.0,49.0,50.0,44.0,48.0,0.19268,1.92173,6,4,5,5,6,3
1,1,2,USA,41.0,44.0,54.0,42.0,31.0,0.52975,-0.21575,5,3,3,6,3,2
2,-1,0,USA,47.0,36.0,47.0,47.0,30.0,-1.37983,-0.21575,2,2,3,3,6,1
0,-1,1,USA,26.0,52.0,54.0,44.0,46.0,0.52975,0.40148,3,0,3,5,3,0
0,1,0,USA,37.0,41.0,53.0,40.0,41.0,0.19268,0.07987,6,3,3,6,3,3
0,-1,2,UK,43.0,37.0,50.0,47.0,41.0,0.19268,0.40148,5,5,5,4,6,3
0,-1,1,USA,36.0,32.0,46.0,45.0,46.0,-1.37983,-1.54858,4,3,3,6,3,3
4,-1,2,USA,37.0,44.0,50.0,41.0,46.0,-0.21712,-0.84637,5,3,1,1,1,1
3,1,2,UK,21.0,45.0,54.0,47.0,42.0,-0.21712,-1.54858,5,1,0,1,0,0
0,-1,2,USA,36.0,45.0,52.0,40.0,50.0,0.19268,-0.52593,4,4,4,6,0,0
1,-1,0,USA,39.0,42.0,52.0,50.0,36.0,0.52975,0.07987,5,5,4,6,6,3
0,1,2,UK,35.0,41.0,49.0,34.0,45.0,0.52975,0.7654,6,0,0,0,0,0
3,1,1,UK,40.0,40.0,48.0,47.0,42.0,0.52975,-0.52593,2,5,1,1,6,1
2,1,2,UK,46.0,30.0,43.0,42.0,35.0,-0.21712,-0.52593,6,0,0,0,0,0
1,1,2,UK,24.0,45.0,37.0,36.0,41.0,-0.21712,0.40148,3,1,2,1,2,1
3,1,2,UK,27.0,26.0,36.0,52.0,48.0,-1.37983,-0.52593,4,0,0,1,0,1
1,1,2,UK,41.0,40.0,39.0,44.0,31.0,-0.71126,-0.52593,6,0,3,2,6,1
3,1,2,UK,24.0,51.0,46.0,44.0,54.0,-1.37983,-0.84637,4,0,0,1,1,0
3,1,1,UK,24.0,38.0,30.0,53.0,32.0,-1.37983,-1.54858,3,0,0,1,0,0
4,-1,2,UK,37.0,36.0,40.0,40.0,32.0,0.52975,0.07987,6,0,0,1,6,0
3,1,1,UK,30.0,38.0,44.0,51.0,46.0,-1.37983,-0.21575,5,0,0,0,0,0
3,1,2,UK,31.0,39.0,55.0,43.0,48.0,1.86203,0.7654,5,3,0,1,6,1
2,1,2,UK,27.0,39.0,49.0,40.0,49.0,-0.71126,-0.52593,6,0,0,0,0,0
3,1,2,UK,43.0,39.0,54.0,40.0,47.0,0.52975,0.7654,6,3,1,2,2,0
2,1,0,UK,39.0,28.0,32.0,36.0,31.0,-1.37983,-2.07848,5,0,0,0,0,0
2,1,2,UK,32.0,31.0,32.0,45.0,40.0,-1.37983,-1.18084,6,0,0,1,1,0
1,1,2,UK,36.0,34.0,44.0,40.0,37.0,-0.21712,-0.21575,3,3,0,0,0,0
3,1,2,UK,49.0,35.0,48.0,52.0,43.0,-1.37983,-0.52593,6,1,0,0,0,0
2,1,2,UK,26.0,36.0,46.0,34.0,46.0,0.88113,0.40148,5,0,0,0,0,0
1,1,2,UK,50.0,31.0,41.0,37.0,42.0,-0.71126,-0.52593,6,0,0,0,0,0
1,1,2,UK,27.0,45.0,42.0,39.0,42.0,-1.37983,-0.84637,3,0,0,0,0,0
3,1,2,UK,32.0,34.0,43.0,35.0,41.0,1.86203,0.40148,3,1,0,0,0,0
3,1,2,UK,29.0,42.0,44.0,45.0,36.0,0.19268,0.40148,5,1,3,6,1,1
1,1,1,UK,50.0,36.0,53.0,50.0,36.0,1.86203,0.07987,4,0,0,0,0,0
1,1,1,UK,39.0,46.0,39.0,44.0,46.0,0.52975,0.7654,6,1,2,3,6,0
3,1,2,UK,36.0,39.0,41.0,45.0,46.0,-0.71126,-0.21575,6,0,0,1,1,1
1,1,1,UK,32.0,34.0,38.0,47.0,42.0,0.52975,0.40148,6,0,0,0,0,0
2,1,0,UK,28.0,40.0,38.0,41.0,44.0,0.19268,-0.21575,5,0,0,0,0,0
1,1,2,UK,53.0,33.0,44.0,31.0,26.0,1.29221,1.92173,5,5,3,2,5,0
2,1,1,UK,37.0,32.0,43.0,47.0,44.0,-1.37983,-2.07848,6,0,0,0,0,0
2,1,2,UK,40.0,40.0,38.0,32.0,42.0,0.19268,0.40148,5,0,2,0,0,0
1,1,2,UK,35.0,37.0,43.0,54.0,44.0,-1.37983,-0.52593,5,1,1,1,2,0
1,1,1,UK,24.0,39.0,38.0,49.0,43.0,-0.71126,-0.52593,3,3,3,3,3,2
4,1,2,UK,34.0,39.0,47.0,48.0,38.0,0.88113,-1.18084,6,2,0,0,1,0
2,1,2,UK,26.0,41.0,49.0,41.0,46.0,-0.21712,-0.21575,5,1,1,2,3,1
3,1,1,UK,21.0,35.0,34.0,44.0,53.0,-0.71126,0.07987,3,4,6,2,1,2
0,-1,1,USA,31.0,47.0,50.0,39.0,33.0,0.52975,1.2247,5,0,4,6,5,5
1,1,1,USA,35.0,49.0,2.15324,37.0,38.0,1.29221,1.2247,5,3,6,6,2,3
2,1,1,USA,25.0,38.0,51.0,49.0,49.0,-1.37983,0.07987,4,2,2,4,6,2
0,1,2,UK,42.0,41.0,38.0,45.0,38.0,0.52975,-0.52593,5,0,4,0,0,0
0,-1,2,UK,44.0,44.0,40.0,28.0,48.0,1.86203,1.92173,0,0,0,0,0,0
0,-1,1,USA,24.0,51.0,48.0,50.0,45.0,-0.21712,-0.21575,4,0,3,5,3,4
0,1,1,UK,23.0,40.0,47.0,44.0,40.0,-0.71126,0.07987,4,4,5,6,6,5
0,1,1,USA,44.0,25.0,49.0,35.0,27.0,1.86203,1.2247,4,4,5,5,6,0
0,-1,1,USA,54.0,33.0,46.0,35.0,32.0,-0.71126,-1.18084,6,0,6,6,5,0
0,-1,1,USA,20.0,52.0,60.0,48.0,44.0,1.29221,1.2247,5,4,6,6,6,6
0,-1,1,USA,43.0,43.0,41.0,33.0,38.0,1.86203,0.7654,3,3,6,6,6,2
2,1,2,USA,30.0,43.0,2.15324,40.0,41.0,0.88113,1.2247,6,2,5,2,2,1
0,1,1,USA,35.0,46.0,46.0,36.0,39.0,-0.21712,0.40148,4,0,5,6,6,5
0,-1,2,UK,31.0,42.0,52.0,42.0,47.0,-0.21712,0.07987,5,5,5,5,5,4
1,-1,1,UK,33.0,45.0,48.0,41.0,43.0,1.86203,1.2247,5,3,6,6,6,2
1,-1,1,USA,53.0,32.0,49.0,32.0,32.0,1.29221,1.2247,5,2,3,4,6,2
1,1,2,USA,43.0,53.0,54.0,38.0,51.0,0.88113,1.92173,6,5,5,6,6,5
0,1,1,USA,53.0,23.0,51.0,38.0,34.0,-0.21712,-0.52593,5,0,3,6,3,4
0,-1,1,USA,36.0,36.0,54.0,48.0,33.0,-0.71126,0.7654,4,4,4,6,3,5
0,1,1,USA,32.0,43.0,45.0,37.0,50.0,-0.21712,0.07987,6,0,0,4,5,0
0,-1,1,USA,32.0,40.0,50.0,42.0,38.0,0.19268,1.2247,4,3,3,6,5,3
2,1,2,USA,19.0,43.0,50.0,34.0,38.0,0.52975,0.07987,6,6,6,3,6,1
1,-1,1,USA,45.0,39.0,56.0,44.0,44.0,0.52975,1.2247,3,2,3,3,3,2
2,1,1,USA,30.0,33.0,55.0,45.0,37.0,-0.21712,0.07987,3,6,6,4,6,2
0,1,1,USA,38.0,48.0,47.0,49.0,49.0,0.19268,-0.84637,3,0,0,6,3,4
0,-1,2,USA,29.0,49.0,55.0,52.0,49.0,-1.37983,0.07987,5,2,2,3,6,0
2,-1,2,Australia,35.0,36.0,39.0,39.0,45.0,-1.37983,-2.07848,5,4,6,2,2,3
0,1,1,USA,31.0,45.0,56.0,49.0,31.0,1.29221,0.40148,5,0,4,6,6,4
0,-1,1,Australia,58.0,22.0,53.0,43.0,23.0,0.19268,-0.84637,6,2,3,6,2,5
1,-1,1,USA,32.0,44.0,57.0,39.0,44.0,0.19268,0.7654,4,3,6,6,6,4
1,-1,2,UK,27.0,31.0,45.0,38.0,43.0,-0.21712,-0.21575,6,0,0,2,3,0
1,1,2,Ireland,23.0,57.0,51.0,56.0,44.0,0.52975,1.92173,5,2,2,2,3,0
0,1,1,UK,33.0,42.0,48.0,46.0,47.0,-0.21712,0.07987,6,2,0,3,6,0
2,1,2,USA,26.0,52.0,52.0,40.0,53.0,-0.71126,0.07987,6,3,2,6,6,2
0,1,1,USA,24.0,54.0,29.0,33.0,31.0,1.86203,1.2247,6,3,6,4,0,3
2,-1,2,USA,27.0,46.0,50.0,49.0,49.0,0.52975,1.2247,6,1,2,5,6,3
1,-1,1,USA,27.0,39.0,51.0,31.0,39.0,-0.21712,-0.21575,5,0,3,6,6,3
1,1,2,UK,36.0,45.0,34.0,34.0,46.0,-0.71126,-0.52593,5,0,0,2,6,0
0,1,1,USA,40.0,31.0,43.0,49.0,41.0,0.88113,1.2247,5,0,5,2,5,5
2,-1,2,USA,29.0,38.0,44.0,42.0,50.0,-0.21712,0.07987,6,1,3,2,6,6
0,-1,1,USA,44.0,46.0,45.0,41.0,40.0,1.29221,0.7654,5,0,4,5,5,3
0,1,1,USA,31.0,45.0,2.15324,48.0,40.0,-1.37983,-0.84637,4,0,6,4,0,0
2,-1,1,USA,46.0,30.0,45.0,45.0,51.0,-0.71126,-0.84637,1,2,3,1,2,4
0,1,1,USA,40.0,36.0,53.0,46.0,34.0,0.19268,-0.52593,4,0,4,5,5,4
0,-1,1,Australia,42.0,26.0,48.0,44.0,38.0,-0.71126,1.2247,4,3,4,5,0,4
0,-1,1,Canada,27.0,42.0,55.0,41.0,39.0,1.29221,1.92173,4,0,4,6,4,2
0,-1,1,USA,24.0,38.0,47.0,51.0,49.0,0.19268,-0.21575,4,0,3,6,4,0
0,1,2,USA,29.0,45.0,53.0,54.0,44.0,-0.21712,-0.21575,5,4,6,6,6,4
1,1,2,UK,53.0,34.0,54.0,32.0,33.0,0.88113,0.40148,5,0,0,2,0,0
0,-1,2,USA,50.0,39.0,46.0,54.0,33.0,0.52975,0.40148,5,4,6,4,5,3
2,-1,2,USA,48.0,32.0,52.0,44.0,37.0,-0.71126,0.40148,2,2,5,6,3,1
0,1,1,Canada,53.0,30.0,33.0,37.0,55.0,-1.37983,-1.18084,4,4,4,5,0,3
0,-1,2,USA,40.0,38.0,49.0,37.0,44.0,0.52975,0.40148,5,3,4,6,5,5
3,-1,2,USA,48.0,31.0,49.0,37.0,42.0,-0.71126,0.07987,4,4,1,3,3,0
0,1,2,UK,36.0,50.0,41.0,48.0,50.0,0.19268,-0.52593,6,0,0,2,2,0
0,1,2,UK,37.0,40.0,43.0,38.0,47.0,0.19268,-0.21575,6,0,2,0,0,0
2,-1,1,Canada,37.0,43.0,48.0,39.0,47.0,0.52975,0.40148,6,3,6,4,6,2
0,-1,1,USA,52.0,26.0,44.0,40.0,21.0,1.29221,1.2247,5,6,5,5,6,4
0,-1,0,USA,30.0,59.0,2.15324,39.0,48.0,1.86203,1.2247,5,5,3,4,5,2
2,-1,0,USA,43.0,30.0,39.0,41.0,38.0,-0.71126,0.40148,6,4,6,6,6,0
0,-1,1,UK,38.0,44.0,33.0,36.0,35.0,0.88113,0.40148,5,3,3,3,4,3
0,-1,0,Canada,49.0,31.0,38.0,26.0,48.0,-1.37983,-0.21575,5,3,6,6,6,3
3,-1,1,USA,44.0,39.0,49.0,42.0,43.0,0.19268,-0.21575,6,2,1,6,6,5
0,-1,2,USA,43.0,27.0,52.0,40.0,26.0,-0.21712,0.40148,5,2,4,4,3,3
0,1,0,USA,47.0,33.0,44.0,45.0,39.0,-0.21712,-0.52593,4,3,3,6,0,0
0,1,1,UK,26.0,55.0,48.0,35.0,32.0,1.86203,0.7654,5,3,5,4,6,2
0,1,1,USA,19.0,33.0,47.0,43.0,37.0,0.19268,0.40148,3,6,6,6,4,0
0,1,2,UK,40.0,36.0,39.0,42.0,51.0,-1.37983,-2.07848,5,0,0,0,2,0
4,-1,2,USA,52.0,24.0,38.0,35.0,40.0,0.88113,-0.84637,2,3,6,2,1,1
0,1,0,USA,30.0,44.0,54.0,48.0,43.0,0.19268,0.07987,3,3,3,6,6,3
0,-1,1,USA,46.0,33.0,55.0,42.0,32.0,0.88113,0.40148,5,4,6,6,5,4
0,-1,2,USA,34.0,42.0,50.0,49.0,42.0,1.29221,0.7654,4,3,6,6,6,4
0,-1,1,Canada,40.0,41.0,44.0,37.0,45.0,0.88113,0.40148,4,6,6,3,5,3
0,-1,1,USA,23.0,37.0,52.0,40.0,31.0,0.88113,0.40148,4,0,4,6,4,6
0,-1,1,USA,31.0,28.0,49.0,36.0,43.0,-0.21712,-0.21575,4,6,6,3,3,2
0,1,1,Australia,41.0,46.0,56.0,43.0,50.0,0.52975,0.07987,5,4,4,5,6,0
0,-1,1,USA,44.0,32.0,50.0,48.0,33.0,0.88113,-0.52593,6,5,6,4,4,5
1,1,2,UK,39.0,36.0,47.0,47.0,54.0,-0.21712,0.07987,5,0,0,0,0,0
0,-1,1,UK,44.0,44.0,40.0,36.0,31.0,1.29221,0.7654,5,5,6,6,6,0
2,1,2,USA,35.0,33.0,48.0,50.0,35.0,0.88113,-0.21575,6,2,4,6,1,2
0,1,0,Canada,37.0,38.0,46.0,31.0,25.0,1.29221,0.40148,6,0,2,6,6,0
0,-1,0,USA,38.0,27.0,49.0,46.0,31.0,-1.37983,-0.84637,3,3,5,4,2,3
0,1,1,USA,50.0,44.0,53.0,33.0,33.0,0.88113,0.7654,5,4,5,6,4,2
0,-1,1,USA,40.0,50.0,53.0,46.0,40.0,0.52975,1.2247,5,4,5,5,6,4
1,1,1,USA,57.0,41.0,47.0,35.0,30.0,1.86203,1.92173,4,3,6,5,6,2
1,1,2,UK,30.0,37.0,35.0,48.0,38.0,-1.37983,-2.07848,6,2,0,2,2,0
0,-1,1,USA,48.0,41.0,50.0,41.0,32.0,-1.37983,-0.21575,4,3,3,6,5,4
1,-1,2,Canada,47.0,41.0,44.0,46.0,36.0,0.52975,0.7654,5,3,6,6,6,3
3,-1,2,UK,30.0,36.0,46.0,42.0,41.0,-1.37983,-1.18084,6,2,0,1,6,0
0,-1,0,UK,26.0,51.0,48.0,48.0,34.0,0.19268,1.2247,3,0,4,5,3,0
1,1,2,UK,42.0,42.0,43.0,52.0,48.0,-1.37983,-0.52593,5,0,0,0,0,0
1,1,2,Canada,50.0,33.0,51.0,43.0,54.0,-0.21712,-1.18084,3,6,4,4,6,4
0,-1,1,USA,30.0,43.0,56.0,42.0,44.0,0.88113,1.2247,5,0,5,6,3,5
1,1,2,UK,25.0,45.0,39.0,40.0,46.0,-0.71126,-1.18084,5,0,0,0,5,0
0,-1,1,USA,26.0,43.0,53.0,54.0,50.0,-0.21712,1.2247,6,0,3,6,3,5
0,1,2,USA,29.0,42.0,49.0,48.0,43.0,1.29221,1.92173,5,2,3,6,3,3
0,-1,1,USA,22.0,48.0,55.0,39.0,51.0,-0.21712,1.2247,5,3,4,5,5,0
0,1,1,UK,33.0,37.0,44.0,43.0,46.0,-1.37983,-1.18084,5,0,0,2,2,0
3,1,1,UK,35.0,33.0,53.0,39.0,40.0,0.19268,0.07987,6,6,5,1,3,6
1,1,2,USA,41.0,42.0,56.0,39.0,37.0,-0.21712,-0.52593,0,0,0,0,0,0
2,1,1,UK,42.0,43.0,49.0,39.0,35.0,1.29221,0.40148,5,4,4,4,6,4
0,-1,1,USA,34.0,43.0,52.0,38.0,44.0,-0.71126,-0.21575,5,3,4,6,4,3
0,-1,2,USA,44.0,42.0,42.0,43.0,41.0,1.29221,0.40148,5,0,3,6,6,3
0,-1,1,USA,31.0,53.0,57.0,39.0,32.0,1.86203,1.92173,5,3,4,4,6,3
3,-1,1,UK,32.0,41.0,41.0,40.0,43.0,-1.37983,-1.54858,0,3,0,0,6,0
1,1,2,UK,49.0,42.0,45.0,43.0,45.0,-0.71126,-0.84637,3,0,3,3,6,0
1,1,2,UK,43.0,40.0,47.0,48.0,51.0,-1.37983,-0.52593,3,0,0,0,2,0
1,1,2,UK,40.0,39.0,46.0,48.0,46.0,-0.21712,-0.52593,5,0,1,2,0,0
1,1,2,UK,52.0,37.0,37.0,52.0,35.0,-1.37983,-1.54858,5,0,0,0,0,0
0,1,2,UK,30.0,43.0,52.0,53.0,46.0,-0.21712,0.40148,5,2,3,4,6,0
0,-1,1,UK,28.0,47.0,46.0,51.0,54.0,0.88113,0.40148,3,2,2,2,2,2
1,1,2,UK,44.0,34.0,42.0,40.0,40.0,-0.71126,-0.52593,5,0,0,2,2,0
1,1,2,UK,46.0,46.0,39.0,39.0,41.0,-1.37983,-1.18084,5,2,2,3,5,0
1,1,2,UK,42.0,41.0,47.0,51.0,45.0,-0.71126,-1.18084,5,0,0,0,0,0
1,1,2,UK,45.0,40.0,52.0,49.0,38.0,-1.37983,0.07987,6,2,3,3,5,2
1,1,2,UK,40.0,40.0,38.0,44.0,46.0,-1.37983,-0.84637,5,0,0,0,2,0
0,1,2,UK,16.0,41.0,33.0,58.0,35.0,-2.55524,-0.84637,5,0,0,0,0,0
1,1,2,UK,51.0,48.0,50.0,45.0,36.0,0.52975,-1.18084,6,3,5,2,6,0
1,1,2,UK,38.0,36.0,35.0,46.0,31.0,-1.37983,-0.84637,6,0,0,2,3,0
1,1,2,UK,28.0,45.0,54.0,51.0,45.0,0.19268,1.2247,5,2,5,5,5,3
1,-1,2,UK,49.0,31.0,42.0,46.0,32.0,0.88113,0.7654,6,0,0,2,2,0
1,1,2,UK,18.0,33.0,41.0,44.0,38.0,-0.71126,0.7654,5,2,2,5,0,2
1,1,2,UK,30.0,37.0,50.0,52.0,50.0,-0.71126,-1.18084,3,0,0,0,0,0
1,1,2,USA,40.0,38.0,55.0,41.0,51.0,-0.21712,0.40148,5,3,2,6,5,3
1,1,2,UK,46.0,45.0,54.0,43.0,44.0,-1.37983,0.07987,5,3,2,2,2,2
1,1,2,UK,46.0,35.0,44.0,38.0,47.0,-0.71126,-0.84637,5,0,2,2,2,2
1,1,2,UK,32.0,54.0,55.0,47.0,46.0,-0.21712,0.07987,5,2,0,4,3,0
0,-1,0,UK,53.0,30.0,45.0,31.0,29.0,0.88113,0.7654,3,3,5,6,4,0
0,-1,1,Australia,25.0,32.0,40.0,45.0,44.0,-1.37983,-0.52593,5,0,4,6,3,0
0,1,2,UK,45.0,35.0,41.0,45.0,42.0,-0.71126,-0.52593,0,0,0,0,0,0
1,1,2,Ireland,34.0,38.0,37.0,54.0,40.0,-1.37983,-1.18084,5,2,0,1,1,0
0,-1,1,USA,32.0,45.0,55.0,47.0,42.0,0.19268,1.2247,6,3,4,6,6,4
1,-1,1,USA,44.0,37.0,50.0,38.0,38.0,0.88113,1.2247,4,0,4,6,0,4
1,-1,1,USA,34.0,43.0,51.0,39.0,44.0,-0.21712,1.2247,6,5,6,6,6,2
3,-1,0,Ireland,35.0,33.0,46.0,50.0,34.0,0.19268,1.2247,1,2,3,6,6,5
